model,backend,precision,tag,batch,graph_opt_level,intra_op_threads,rep,flops_approx_g,mean_lat_ms,p95_lat_ms,throughput_qps,mean_power_w,idle_power_w,energy_j_per_inf,energy_net_j_per_inf,edp,static_share_pct,samples,run_wall_s,gpu_index,gpu_name,driver_version,sm_clock_mhz,max_sm_clock_mhz,power_limit_w,temp_gpu_c,util_gpu_pct
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,7,4.1,5.7117,6.0391,175.06,76.625,61.5183,0.43766,0.086285,0.002499793,80.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,18
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,8,4.1,5.6909,5.9625,175.7,76.4444,61.5183,0.435038,0.084943,0.002475761,80.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,18
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,1,4.1,5.553,5.7438,180.06,176.1953,57.775,0.978418,0.657592,0.005433191,32.8,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,46,54
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,2,4.1,5.5719,5.8193,179.45,180.141,57.775,1.003721,0.681806,0.005592592,32.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,48,55
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,3,4.1,5.5926,5.8766,178.79,179.3479,57.775,1.003014,0.679904,0.005609413,32.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,47,55
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,4,4.1,5.6265,6.028,177.71,177.9704,57.775,1.001358,0.676285,0.005634184,32.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,50,55
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,5,4.1,5.6153,5.9857,178.07,179.3243,57.775,1.006957,0.682534,0.005654346,32.2,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,46,0
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,6,4.1,5.6002,5.9281,178.54,179.3838,57.775,1.004593,0.681039,0.005625967,32.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,55
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,7,4.1,5.6256,5.9725,177.74,181.6712,57.775,1.022012,0.696992,0.005749447,31.8,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,55
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b16,16,,,8,4.1,5.6078,5.8569,178.3,179.821,57.775,1.008402,0.684411,0.005654928,32.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,52
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,1,17.6,4.197,4.4536,238.24,247.291,59.27,1.037876,0.789121,0.004355949,24.0,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,20
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,2,17.6,4.1618,4.3641,240.25,255.5955,59.27,1.063738,0.817068,0.004427071,23.2,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,59,53
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,3,17.6,4.1779,4.3976,239.32,252.1936,59.27,1.053634,0.806011,0.004401954,23.5,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,53,0
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,4,17.6,4.1784,4.3952,239.3,251.1995,59.27,1.049603,0.801951,0.004385626,23.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,54,7
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,5,17.6,4.1784,4.4458,239.3,257.2012,59.27,1.074677,0.827026,0.004490381,23.0,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,54,53
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,6,17.6,4.1692,4.3677,239.82,257.5294,59.27,1.073689,0.826581,0.004476413,23.0,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,61,49
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,7,17.6,4.1698,4.4003,239.79,259.3443,59.27,1.08141,0.834267,0.004509245,22.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,53,53
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b1,1,,,8,17.6,4.1738,4.4433,239.56,256.9241,59.27,1.072353,0.824971,0.0044758,23.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,55,15
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,1,17.6,18.8418,19.1586,53.07,413.804,60.62,7.79681,6.65462,0.146905874,14.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,61,100
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,2,17.6,19.0695,19.2905,52.44,395.9654,60.62,7.550874,6.394879,0.1439916,15.3,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2580,3105,450.00,69,100
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,3,17.6,19.1125,19.3827,52.32,394.4903,60.62,7.539709,6.381107,0.144102932,15.4,68,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,60,0
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,4,17.6,19.1509,19.3861,52.21,391.2594,60.62,7.492969,6.332042,0.143497083,15.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2670,3105,450.00,70,100
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,5,17.6,19.1966,19.4387,52.09,388.9766,60.62,7.46704,6.30334,0.143342021,15.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2250,3105,450.00,70,100
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,6,17.6,19.2145,19.4079,52.04,393.2062,60.62,7.555279,6.390493,0.145171274,15.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2265,3105,450.00,70,99
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,7,17.6,19.2728,19.5245,51.88,389.6116,60.62,7.50892,6.3406,0.144718172,15.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,59,26
vit_b_16,torch-eager,fp32,vit_b_16-torch-eager-fp32-b16,16,,,8,17.6,19.2286,19.4497,52.0,391.8723,60.62,7.535164,6.369525,0.144890846,15.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2235,3105,450.00,70,100
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,1,17.6,4.305,4.5398,232.26,110.4771,60.4733,0.475601,0.215265,0.002047454,54.7,75,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,45,29
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,2,17.6,4.3332,4.6438,230.74,110.0814,60.4733,0.477004,0.214961,0.002066951,54.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,43,4
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,3,17.6,4.3454,4.6685,230.1,110.9827,60.4733,0.482262,0.219482,0.00209561,54.5,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,44,28
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,4,17.6,4.3429,4.6539,230.23,110.7569,60.4733,0.481003,0.218375,0.002088932,54.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,43,28
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,5,17.6,4.3225,4.532,231.32,110.2621,60.4733,0.476607,0.215211,0.002060126,54.8,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,43,29
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,6,17.6,4.3356,4.5996,230.62,110.4506,60.4733,0.478869,0.216681,0.002076182,54.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,28
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,7,17.6,4.2867,4.4734,233.25,110.8876,60.4733,0.475345,0.216112,0.002037677,54.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,40,0
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b1,1,,,8,17.6,4.3028,4.4937,232.37,110.0919,60.4733,0.473707,0.213501,0.002038284,54.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,42,28
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,1,17.6,5.576,5.6685,179.32,432.3932,58.27,2.411009,2.086097,0.013443699,13.5,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2655,3105,450.00,66,99
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,2,17.6,5.6615,5.7664,176.61,420.403,58.27,2.380125,2.050228,0.013475154,13.9,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2610,3105,450.00,68,99
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,3,17.6,5.6843,5.7701,175.9,410.7805,58.27,2.335008,2.003783,0.013272933,14.2,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2655,3105,450.00,70,99
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,4,17.6,5.7089,5.7964,175.15,411.0037,58.27,2.346384,2.013725,0.013395296,14.2,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,60,54
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,5,17.6,5.7306,5.8302,174.48,406.5437,58.27,2.329725,1.995805,0.013350643,14.3,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,60,99
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,6,17.6,5.7413,5.8473,174.16,403.2274,58.27,2.315033,1.98049,0.013291207,14.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2610,3105,450.00,70,99
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,7,17.6,5.7473,5.8523,173.97,405.4862,58.27,2.330467,1.99557,0.013393989,14.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,58,0
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,8,17.6,5.7612,5.8668,173.56,405.4127,58.27,2.335654,1.999951,0.013456118,14.4,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2550,3105,450.00,70,99
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,1,0.31,2.5021,2.6379,399.59,68.5466,55.8133,0.171508,0.031859,0.000429124,81.4,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,33,0
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,2,0.31,2.5051,2.666,399.1,68.8601,55.8133,0.172501,0.032683,0.00043213,81.1,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,34,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,3,0.31,2.5185,2.6989,396.98,69.3292,55.8133,0.174605,0.034039,0.000439739,80.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,4,0.31,2.5201,2.6757,396.73,69.3968,55.8133,0.174884,0.034231,0.000440721,80.4,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,5,0.31,2.5153,2.6995,397.49,69.7133,55.8133,0.175348,0.034962,0.000441046,80.1,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,6,0.31,2.5285,2.741,395.4,70.1062,55.8133,0.177267,0.03614,0.000448227,79.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,7,0.31,2.527,2.7095,395.63,70.0268,55.8133,0.176961,0.035918,0.000447189,79.7,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b1,1,,,8,0.31,2.5127,2.6726,397.89,70.0779,55.8133,0.176084,0.035842,0.000442442,79.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,14
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,1,0.31,2.5089,2.6724,398.49,172.9028,56.9,0.433804,0.291045,0.001088389,32.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2730,3105,450.00,43,59
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,2,0.31,2.5052,2.692,399.08,176.7442,56.9,0.442781,0.300235,0.00110926,32.2,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,45,5
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,3,0.31,2.4967,2.6253,400.43,177.8212,56.9,0.443971,0.301908,0.001108477,32.0,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,48,59
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,4,0.31,2.4986,2.6648,400.14,179.9065,56.9,0.449507,0.307339,0.001123121,31.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,49,59
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,5,0.31,2.4916,2.6389,401.26,180.6784,56.9,0.450171,0.308401,0.001121628,31.5,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,47,35
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,6,0.31,2.4885,2.6144,401.76,180.9837,56.9,0.450374,0.30878,0.001120747,31.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,50,59
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,7,0.31,2.4939,2.6546,400.89,179.6133,56.9,0.447938,0.306035,0.001117115,31.7,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,47,0
mobilenetv2,torch-compile,fp32,mobilenetv2-torch-compile-fp32-b16,16,,,8,0.31,2.4947,2.6867,400.76,180.9225,56.9,0.451339,0.309393,0.001125936,31.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,58
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,1,0.31,2.5079,2.6768,398.67,70.5269,58.0733,0.176872,0.031232,0.00044357,82.3,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,2,0.31,2.5338,2.7458,394.59,70.499,58.0733,0.178628,0.031484,0.000452603,82.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,11
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,3,0.31,2.517,2.681,397.22,70.4356,58.0733,0.177285,0.031116,0.000446223,82.4,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,4,0.31,2.5259,2.7107,395.81,70.3307,58.0733,0.177648,0.030961,0.00044872,82.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,5,0.31,2.5245,2.7156,396.03,70.4941,58.0733,0.177962,0.031356,0.000449266,82.4,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,6,0.31,2.5137,2.646,397.73,70.4178,58.0733,0.177012,0.031031,0.00044496,82.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,7,0.31,2.5215,2.7167,396.5,70.4506,58.0733,0.177643,0.031209,0.00044793,82.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,11
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b1,1,,,8,0.31,2.5301,2.6929,395.16,70.062,58.0733,0.177262,0.030332,0.000448484,82.9,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,1,0.31,2.4737,2.6397,404.17,103.8583,56.7967,0.256916,0.116417,0.000635536,54.7,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,24
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,2,0.31,2.4748,2.6319,403.99,106.464,56.7967,0.263476,0.122916,0.000652047,53.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,40,30
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,3,0.31,2.4968,2.7291,400.43,106.7377,56.7967,0.266501,0.124692,0.000665396,53.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,40,29
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,4,0.31,2.4764,2.6109,403.73,106.7101,56.7967,0.264255,0.123605,0.000654398,53.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,40,29
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,5,0.31,2.4907,2.6692,401.4,107.1439,56.7967,0.266867,0.125402,0.000664693,53.0,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,5
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,6,0.31,2.4766,2.6578,403.7,106.887,56.7967,0.264712,0.124052,0.000655575,53.1,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,29
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,7,0.31,2.4806,2.6653,403.04,107.5432,56.7967,0.266769,0.125881,0.000661743,52.8,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,0
mobilenetv2,torch-compile,fp16,mobilenetv2-torch-compile-fp16-b16,16,,,8,0.31,2.4778,2.6169,403.5,106.2144,56.7967,0.263173,0.122445,0.000652079,53.5,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,29
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,1,4.1,3.1761,3.4287,314.8,92.4148,57.4067,0.293514,0.111188,0.000932215,62.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,2,4.1,3.1937,3.4572,313.07,92.9735,57.4067,0.296925,0.113588,0.000948274,61.7,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,3,4.1,3.1617,3.3271,316.23,93.5687,57.4067,0.295841,0.114335,0.000935373,61.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,4,4.1,3.171,3.3595,315.31,93.7226,57.4067,0.297192,0.115157,0.00094239,61.3,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,5,4.1,3.1887,3.403,313.55,93.5133,57.4067,0.29819,0.115135,0.00095085,61.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,6,4.1,3.1675,3.3375,315.65,93.9199,57.4067,0.297493,0.115656,0.000942313,61.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,7,4.1,3.1853,3.4213,313.89,93.621,57.4067,0.298207,0.115352,0.000949864,61.3,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b1,1,,,8,4.1,3.1885,3.4193,313.57,93.4434,57.4067,0.297945,0.114904,0.000950003,61.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,32
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,1,4.1,4.0347,4.1562,247.82,272.0433,60.0467,1.097615,0.855344,0.004428551,22.1,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,2,4.1,4.0275,4.1447,248.26,286.2239,60.0467,1.152776,0.910936,0.00464284,21.0,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,59,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,3,4.1,4.0267,4.1367,248.31,289.2792,60.0467,1.164829,0.923041,0.004690368,20.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,54,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,4,4.1,4.0454,4.156,247.16,292.5277,60.0467,1.183382,0.940471,0.004787214,20.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,62,86
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,5,4.1,4.0274,4.1359,248.27,292.7703,60.0467,1.179095,0.937265,0.004748653,20.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,63,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,6,4.1,4.0383,4.1379,247.59,293.4775,60.0467,1.185155,0.942668,0.004786034,20.5,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,64,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,7,4.1,4.0248,4.1342,248.42,295.8799,60.0467,1.190864,0.949187,0.004793017,20.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,64,94
resnet50,torch-compile,fp32,resnet50-torch-compile-fp32-b16,16,,,8,4.1,4.0266,4.1261,248.31,291.4178,60.0467,1.173422,0.931639,0.004724901,20.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,64,93
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,1,4.1,2.781,2.984,359.51,79.4108,59.3933,0.220845,0.05567,0.000614182,74.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,42,19
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,2,4.1,2.7977,3.0134,357.37,78.9711,59.3933,0.220935,0.054772,0.000618102,75.2,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,19
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,3,4.1,2.7847,2.9205,359.03,78.9947,59.3933,0.21998,0.054585,0.000612586,75.2,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,40,18
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,4,4.1,2.7723,2.9021,360.64,78.8938,59.3933,0.218714,0.05406,0.000606332,75.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,14
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,5,4.1,2.7941,3.0118,357.82,78.5326,59.3933,0.219429,0.053477,0.000613108,75.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,19
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,6,4.1,2.7715,2.9172,360.74,78.3934,59.3933,0.217269,0.052659,0.000602167,75.8,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,19
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,7,4.1,2.8016,3.0183,356.87,78.3175,59.3933,0.219414,0.053018,0.000614707,75.8,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,0
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b1,1,,,8,4.1,2.7745,2.9365,360.35,78.0744,59.3933,0.21662,0.051831,0.000601019,76.1,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,19
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b16,16,,,1,4.1,2.687,2.8981,372.09,205.3018,57.064,0.55164,0.398311,0.001482242,27.8,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,44,0
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b16,16,,,2,4.1,2.7008,2.9131,370.18,209.171,57.064,0.564932,0.410813,0.001525777,27.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,52,67
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b16,16,,,3,4.1,2.6968,2.8991,370.74,213.3513,57.064,0.575359,0.421471,0.00155161,26.7,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,53,67
resnet50,torch-compile,fp16,resnet50-torch-compile-fp16-b16,16,,,4,4.1,2.6763,2.8452,373.58,215.2176,57.064,0.575979,0.423261,0.001541474,26.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,64
