model,backend,precision,tag,batch,graph_opt_level,intra_op_threads,rep,flops_approx_g,mean_lat_ms,p95_lat_ms,throughput_qps,mean_power_w,idle_power_w,energy_j_per_inf,energy_net_j_per_inf,edp,static_share_pct,samples,run_wall_s,gpu_index,gpu_name,driver_version,sm_clock_mhz,max_sm_clock_mhz,power_limit_w,temp_gpu_c,util_gpu_pct
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,1,0.31,1.7358,1.7498,575.39,81.4489,37.151,0.141381,0.076893,0.000245413,45.6,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,68
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,2,0.31,1.7351,1.7418,575.57,81.4722,37.151,0.141359,0.0769,0.000245267,45.6,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,3,0.31,1.7373,1.748,574.78,81.3241,37.151,0.141284,0.076742,0.000245453,45.7,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,51
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,4,0.31,1.7323,1.7366,576.56,81.4227,37.151,0.141052,0.076694,0.000244352,45.6,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,5,0.31,1.7368,1.7535,575.02,81.4193,37.151,0.141406,0.076883,0.000245588,45.6,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,6,0.31,1.7414,1.7568,573.48,81.2229,37.151,0.141439,0.076745,0.000246296,45.7,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,68
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,7,0.31,1.7416,1.7607,573.37,81.3066,37.151,0.141601,0.0769,0.000246607,45.7,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,68
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b1,1,0,0,8,0.31,1.7388,1.7548,574.26,81.4499,37.151,0.141623,0.077026,0.000246252,45.6,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,67
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,1,0.31,3.8783,3.8655,257.67,183.9355,37.098,0.713365,0.569486,0.002766676,20.2,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,74
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,2,0.31,3.8779,3.8668,257.7,181.555,37.098,0.704047,0.560186,0.002730203,20.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,3,0.31,3.882,3.879,257.41,180.4173,37.098,0.700377,0.556363,0.00271885,20.6,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,4,0.31,3.8849,3.8827,257.22,181.2557,37.098,0.704157,0.560036,0.002735566,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,5,0.31,3.8836,3.8778,257.29,180.9669,37.098,0.702809,0.558734,0.002729449,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,83
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,6,0.31,3.8846,3.8811,257.23,181.1427,37.098,0.703664,0.559554,0.002733441,20.5,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,56
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,7,0.31,3.902,4.0762,256.09,180.6363,37.098,0.704849,0.560091,0.002750345,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt0-b16,16,0,0,8,0.31,3.8957,4.065,256.5,181.3625,37.098,0.706539,0.562015,0.002752483,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,1,0.31,1.7113,1.7228,583.45,82.1948,37.387,0.140663,0.076681,0.000240721,45.5,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,62
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,2,0.31,1.7308,1.7547,576.9,81.4741,37.387,0.141013,0.076305,0.000244061,45.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,3,0.31,1.7327,1.7752,576.24,81.9755,37.387,0.142038,0.077258,0.000246109,45.6,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,4,0.31,1.7319,1.7715,576.49,81.493,37.387,0.141138,0.076387,0.000244438,45.9,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,51
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,5,0.31,1.7298,1.7758,577.24,81.5433,37.387,0.141052,0.07638,0.000243987,45.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,6,0.31,1.7341,1.7765,575.77,81.0959,37.387,0.140632,0.075797,0.000243875,46.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,65
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,7,0.31,1.7328,1.7723,576.24,81.6865,37.387,0.141547,0.076763,0.000245275,45.8,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,43
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b1,1,1,0,8,0.31,1.7383,1.7894,574.41,80.9458,37.387,0.14071,0.075719,0.000244599,46.2,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,1,0.31,3.8446,3.8221,259.95,181.9511,37.059,0.69953,0.557052,0.002689414,20.4,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,94
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,2,0.31,3.8393,3.8222,260.3,181.4664,37.059,0.696702,0.554422,0.002674839,20.4,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,84
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,3,0.31,3.8461,3.8239,259.84,179.8647,37.059,0.691772,0.54924,0.002660599,20.6,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,58
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,4,0.31,3.8514,3.8253,259.47,180.7623,37.059,0.696197,0.553466,0.002681368,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,94
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,5,0.31,3.8494,3.8263,259.6,180.3686,37.059,0.694309,0.551654,0.002672663,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,6,0.31,3.8438,3.8261,259.98,181.2342,37.059,0.696623,0.554176,0.002677659,20.4,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,85
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,7,0.31,3.8443,3.8219,259.97,181.1759,37.059,0.69649,0.554025,0.002677501,20.5,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt1-b16,16,1,0,8,0.31,3.847,3.8249,259.77,179.898,37.059,0.692075,0.549508,0.002662442,20.6,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,1,0.31,1.69,1.705,591.01,82.3462,37.534,0.139162,0.075731,0.000235179,45.6,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,71
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,2,0.31,1.7039,1.7332,586.19,81.8714,37.534,0.139497,0.075545,0.000237683,45.8,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,58
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,3,0.31,1.7137,1.7429,582.69,81.7775,37.534,0.140144,0.075821,0.000240167,45.9,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,4,0.31,1.7132,1.7392,582.86,81.454,37.534,0.139543,0.075242,0.000239059,46.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,5,0.31,1.7117,1.7368,583.4,81.2438,37.534,0.139067,0.074819,0.000238046,46.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,54
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,6,0.31,1.7123,1.7394,583.26,81.7479,37.534,0.139979,0.075709,0.00023969,45.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,68
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,7,0.31,1.7154,1.7341,582.1,81.6911,37.534,0.14013,0.075746,0.000240375,45.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b1,1,2,0,8,0.31,1.7223,1.7442,579.62,81.3834,37.534,0.140169,0.075523,0.000241417,46.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,69
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,1,0.31,3.8025,3.7895,262.79,180.9951,37.419,0.688241,0.545954,0.002617061,20.7,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,78
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,2,0.31,3.8087,3.9774,262.36,179.5552,37.419,0.683877,0.541358,0.002604701,20.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,3,0.31,3.8005,3.7922,262.93,179.9954,37.419,0.684066,0.541856,0.002599765,20.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,4,0.31,3.8054,3.7921,262.59,178.8995,37.419,0.680778,0.538385,0.002590609,20.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,87
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,5,0.31,3.8099,3.9788,262.28,179.9734,37.419,0.685678,0.543116,0.002612351,20.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,6,0.31,3.7986,3.7921,263.06,179.4844,37.419,0.681793,0.539652,0.002589872,20.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,7,0.31,3.8109,3.7938,262.2,179.5898,37.419,0.684403,0.541802,0.002608204,20.8,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt2-b16,16,2,0,8,0.31,3.8139,3.9797,262.0,179.0398,37.419,0.682839,0.540127,0.002604274,20.9,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,1,0.31,1.7542,1.7901,569.26,81.3264,37.634,0.142664,0.076646,0.000250263,46.3,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,52
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,2,0.31,1.7446,1.7678,572.38,81.4396,37.634,0.14208,0.076424,0.000247874,46.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,3,0.31,1.7366,1.7486,574.91,81.7772,37.634,0.142016,0.07666,0.00024663,46.0,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,4,0.31,1.7307,1.7445,576.97,81.6946,37.634,0.141386,0.076254,0.000244693,46.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,5,0.31,1.7366,1.7583,575.0,81.6294,37.634,0.141762,0.076405,0.00024619,46.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,6,0.31,1.7366,1.758,574.99,81.6083,37.634,0.14172,0.076365,0.00024611,46.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,7,0.31,1.7248,1.747,578.93,81.6108,37.634,0.140763,0.075852,0.000242789,46.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,67
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b1,1,99,0,8,0.31,1.7309,1.7639,576.91,81.5133,37.634,0.141095,0.075952,0.000244227,46.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,32,70
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,1,0.31,3.8642,4.0265,258.6,180.8309,37.4736,0.698767,0.553961,0.002700175,20.7,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,91
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,2,0.31,3.8529,3.8368,259.37,180.5809,37.4736,0.695758,0.551376,0.002680678,20.8,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,87
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,3,0.31,3.8371,3.8193,260.45,179.5009,37.4736,0.688755,0.544967,0.002642795,20.9,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,4,0.31,3.8368,3.8223,260.44,180.9817,37.4736,0.694393,0.550614,0.002664255,20.7,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,95
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,5,0.31,3.8523,4.0185,259.4,179.9827,37.4736,0.693351,0.548991,0.002671009,20.8,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,6,0.31,3.8795,4.0421,257.57,178.8426,37.4736,0.693816,0.548438,0.002691646,21.0,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,76
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,7,0.31,3.8542,4.0186,259.27,180.9448,37.4736,0.697403,0.552971,0.00268795,20.7,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,96
mobilenetv2,ort-cuda,fp32,mobilenetv2-ort-fp32-opt99-b16,16,99,0,8,0.31,3.8512,4.0166,259.46,179.3906,37.4736,0.690869,0.546551,0.002660674,20.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,96
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,1,4.1,3.4822,3.5761,286.98,103.2703,37.639,0.35961,0.228543,0.001252242,36.4,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,55
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,2,4.1,3.5064,3.6284,284.97,102.1673,37.639,0.358242,0.226264,0.00125615,36.8,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,42
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,3,4.1,3.4942,3.6082,285.98,102.9484,37.639,0.359718,0.228201,0.001256912,36.6,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,55
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,4,4.1,3.4897,3.6075,286.34,102.5398,37.639,0.357838,0.226487,0.001248762,36.7,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,55
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,5,4.1,3.6027,4.0194,277.36,101.4662,37.639,0.365554,0.229951,0.001316987,37.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,43
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,6,4.1,3.5307,3.6157,283.02,102.4637,37.639,0.36177,0.228878,0.001277309,36.7,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,55
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,7,4.1,3.4811,3.5382,287.05,102.7329,37.639,0.357628,0.226601,0.001244957,36.6,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,55
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b1,1,0,0,8,4.1,3.5241,3.5955,283.53,102.4815,37.639,0.361157,0.228512,0.001272758,36.7,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,51
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,1,4.1,7.2732,7.5051,137.43,198.7648,37.432,1.445649,1.1734,0.010514444,18.8,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,69
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,2,4.1,7.2641,7.4563,137.61,198.4988,37.432,1.441921,1.17001,0.010474298,18.9,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,3,4.1,7.3284,7.8656,136.4,197.9271,37.432,1.450493,1.176176,0.010629823,18.9,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,93
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,4,4.1,7.3897,8.1895,135.26,196.1227,37.432,1.449296,1.172683,0.010709926,19.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,72
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,5,4.1,7.2965,7.9849,137.0,198.0037,37.432,1.444737,1.171614,0.010541541,18.9,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,6,4.1,7.309,7.5414,136.76,198.358,37.432,1.449798,1.176208,0.010596576,18.9,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,93
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,7,4.1,7.2639,7.3994,137.62,197.8382,37.432,1.437077,1.165175,0.010438788,18.9,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,79
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt0-b16,16,0,0,8,4.1,7.2563,7.4897,137.76,198.6647,37.432,1.441562,1.169946,0.01046035,18.8,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,1,4.1,3.4143,3.4955,292.64,104.5956,37.632,0.357123,0.228635,0.001219331,36.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,58
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,2,4.1,3.4299,3.5094,291.32,104.545,37.632,0.35858,0.229506,0.001229899,36.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,58
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,3,4.1,3.4255,3.4987,291.7,104.2014,37.632,0.356942,0.228034,0.001222708,36.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,58
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,4,4.1,3.4324,3.5213,291.13,104.1552,37.632,0.357501,0.228334,0.001227085,36.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,57
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,5,4.1,3.4622,3.9132,288.61,103.5389,37.632,0.358469,0.22818,0.001241077,36.3,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,46
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,6,4.1,3.4413,3.6115,290.35,103.5063,37.632,0.356201,0.226697,0.001225814,36.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,58
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,7,4.1,3.4134,3.441,292.74,103.8837,37.632,0.354598,0.226145,0.001210391,36.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,58
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b1,1,1,0,8,4.1,3.4277,3.487,291.49,103.9221,37.632,0.356214,0.227223,0.001220995,36.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,33,59
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,1,4.1,7.2258,7.5067,138.33,197.6766,37.398,1.428364,1.158135,0.010321013,18.9,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,2,4.1,7.2112,7.3722,138.61,197.3202,37.398,1.422921,1.153236,0.010261013,19.0,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,36,91
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,3,4.1,7.2342,7.4562,138.17,196.2313,37.398,1.419574,1.14903,0.01026947,19.1,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,4,4.1,7.2179,7.4369,138.48,196.1587,37.398,1.415852,1.145917,0.010219463,19.1,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,93
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,5,4.1,7.1935,7.2678,138.95,196.87,37.398,1.41618,1.147159,0.010187266,19.0,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,71
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,6,4.1,7.2328,7.6605,138.2,196.4707,37.398,1.421025,1.150534,0.010277928,19.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,92
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,7,4.1,7.2105,7.4344,138.62,196.4148,37.398,1.41624,1.146584,0.010211736,19.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,38,93
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt1-b16,16,1,0,8,4.1,7.1986,7.4064,138.85,197.4735,37.398,1.421536,1.152322,0.010233087,18.9,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,37,79
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt2-b1,1,2,0,1,4.1,3.5853,3.6061,278.71,110.8819,37.645,0.39754,0.262573,0.001425284,34.0,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,60
resnet50,ort-cuda,fp32,resnet50-ort-fp32-opt2-b1,1,2,0,2,4.1,3.5936,3.6107,278.06,110.6823,37.645,0.397749,0.262468,0.001429355,34.0,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,34,60
